Id,Name,Score,Country,CreatedDateTime
4376,Saladpuk,9,Philippines,1/1/2019 11:54:50 PM,
4377,Saladpuk,8,Cambodia,1/1/2019 12:41:40 PM,
4378,Prayut,6,Thailand,1/1/2019 4:59:50 PM,
4379,Saladpuk,8,Cambodia,1/1/2019 3:45:30 AM,
4380,Prayut,3,Philippines,1/2/2019 1:46:30 AM,
4381,Saladpuk,10,Philippines,1/1/2019 8:38:10 PM,
4382,Saladpuk,4,Philippines,1/1/2019 5:42:30 AM,
4383,Prayut,10,Cambodia,1/1/2019 5:44:50 PM,
4384,Thaksin,4,Thailand,1/1/2019 8:56:20 AM,
4385,Thaksin,3,Cambodia,1/1/2019 6:07:00 PM,
4386,Prayut,3,Cambodia,1/2/2019 1:57:30 AM,
4387,Thaksin,4,Cambodia,1/1/2019 11:28:50 AM,
4388,Thaksin,5,Philippines,1/1/2019 5:07:30 AM,
4389,Thaksin,6,Thailand,1/1/2019 7:49:30 AM,
4390,Saladpuk,2,Philippines,1/1/2019 5:16:50 PM,
4391,Prayut,4,Cambodia,1/1/2019 10:14:00 PM,
4392,Saladpuk,7,Thailand,1/1/2019 9:49:40 PM,
4393,Thaksin,3,Philippines,1/1/2019 9:14:10 PM,
4394,Prayut,3,Thailand,1/1/2019 10:29:10 PM,
4395,Saladpuk,8,Thailand,1/1/2019 11:47:00 PM,
4396,Prayut,4,Philippines,1/1/2019 1:41:20 PM,
4397,Saladpuk,3,Thailand,1/1/2019 10:23:20 PM,
4398,Saladpuk,8,Thailand,1/1/2019 6:36:40 AM,
4399,Thaksin,9,Philippines,1/1/2019 11:30:20 AM,
4400,Prayut,9,Philippines,1/1/2019 11:36:20 PM,
4401,Saladpuk,8,Philippines,1/1/2019 6:24:10 AM,
4402,Thaksin,10,Cambodia,1/1/2019 1:51:30 AM,
4403,Thaksin,4,Philippines,1/1/2019 10:51:40 AM,
4404,Prayut,9,Philippines,1/1/2019 3:54:30 PM,
4405,Prayut,1,Cambodia,1/1/2019 9:46:20 PM,
4406,Thaksin,5,Cambodia,1/1/2019 11:54:50 PM,
4407,Saladpuk,6,Thailand,1/2/2019 12:45:20 AM,
4408,Thaksin,8,Thailand,1/1/2019 11:49:00 AM,
4409,Prayut,4,Philippines,1/1/2019 2:45:20 AM,
4410,Thaksin,5,Philippines,1/1/2019 6:16:50 AM,
4411,Prayut,3,Cambodia,1/1/2019 11:05:50 PM,
4412,Prayut,8,Cambodia,1/1/2019 7:18:50 PM,
4413,Saladpuk,2,Philippines,1/1/2019 9:08:20 PM,
4414,Saladpuk,1,Cambodia,1/1/2019 4:46:40 PM,
4415,Saladpuk,9,Thailand,1/1/2019 3:14:00 AM,
4416,Prayut,6,Cambodia,1/1/2019 8:14:30 PM,
4417,Saladpuk,6,Cambodia,1/1/2019 2:32:40 PM,
4418,Saladpuk,7,Philippines,1/1/2019 6:46:20 AM,
4419,Saladpuk,4,Philippines,1/1/2019 5:22:10 AM,
4420,Saladpuk,8,Thailand,1/1/2019 8:34:30 AM,
4421,Saladpuk,6,Philippines,1/1/2019 1:34:00 PM,
4422,Prayut,3,Thailand,1/1/2019 10:08:40 PM,
4423,Prayut,2,Philippines,1/1/2019 8:35:00 PM,
4424,Saladpuk,8,Cambodia,1/1/2019 8:52:10 AM,
4425,Prayut,7,Cambodia,1/1/2019 6:17:50 AM,
4426,Saladpuk,9,Cambodia,1/1/2019 11:33:50 AM,
4427,Saladpuk,5,Cambodia,1/2/2019 12:44:40 AM,
4428,Saladpuk,3,Cambodia,1/1/2019 10:08:00 AM,
4429,Prayut,9,Philippines,1/1/2019 5:16:40 AM,
4430,Prayut,10,Philippines,1/1/2019 1:15:40 AM,
4431,Thaksin,8,Cambodia,1/1/2019 11:16:20 PM,
4432,Prayut,2,Philippines,1/1/2019 1:21:00 PM,
4433,Prayut,7,Cambodia,1/1/2019 11:58:40 AM,
4434,Saladpuk,9,Thailand,1/1/2019 10:34:30 AM,
4435,Prayut,4,Thailand,1/1/2019 2:40:10 PM,
4436,Prayut,3,Cambodia,1/1/2019 6:25:40 PM,
4437,Prayut,6,Philippines,1/1/2019 2:10:00 PM,
4438,Prayut,3,Cambodia,1/1/2019 9:32:50 PM,
4439,Prayut,5,Philippines,1/1/2019 3:47:20 PM,
4440,Saladpuk,9,Philippines,1/2/2019 3:17:20 AM,
4441,Thaksin,1,Thailand,1/1/2019 3:10:50 PM,
4442,Prayut,1,Thailand,1/2/2019 3:42:30 AM,
4443,Prayut,6,Thailand,1/1/2019 9:48:10 AM,
4444,Thaksin,3,Cambodia,1/1/2019 3:46:10 AM,
4445,Saladpuk,10,Thailand,1/1/2019 3:26:10 AM,
4446,Saladpuk,5,Philippines,1/1/2019 4:08:00 PM,
4447,Saladpuk,7,Cambodia,1/1/2019 9:55:50 PM,
4448,Saladpuk,5,Thailand,1/1/2019 1:31:50 AM,
4449,Prayut,4,Philippines,1/1/2019 4:57:10 PM,
4450,Saladpuk,1,Philippines,1/1/2019 3:56:40 PM,
4451,Thaksin,10,Philippines,1/1/2019 7:21:50 AM,
4452,Prayut,3,Thailand,1/1/2019 7:32:30 PM,
4453,Saladpuk,7,Cambodia,1/1/2019 7:41:50 AM,
4454,Thaksin,6,Philippines,1/1/2019 4:11:00 AM,
4455,Thaksin,5,Cambodia,1/1/2019 3:53:10 AM,
4456,Thaksin,4,Philippines,1/1/2019 9:19:00 AM,
4457,Thaksin,3,Philippines,1/1/2019 9:21:50 AM,
4458,Saladpuk,8,Philippines,1/2/2019 3:06:30 AM,
4459,Saladpuk,6,Cambodia,1/1/2019 10:28:30 AM,
4460,Prayut,5,Cambodia,1/1/2019 10:07:00 PM,
4461,Thaksin,9,Cambodia,1/1/2019 9:18:00 AM,
4462,Prayut,9,Cambodia,1/1/2019 3:01:00 AM,
4463,Thaksin,9,Thailand,1/1/2019 11:09:30 PM,
4464,Thaksin,8,Philippines,1/1/2019 4:49:10 AM,
4465,Prayut,4,Philippines,1/1/2019 8:30:30 PM,
4466,Thaksin,8,Cambodia,1/1/2019 10:50:00 AM,
4467,Prayut,6,Thailand,1/1/2019 1:41:10 AM,
4468,Prayut,4,Cambodia,1/2/2019 3:27:00 AM,
4469,Prayut,8,Cambodia,1/1/2019 9:03:20 PM,
4470,Thaksin,7,Cambodia,1/1/2019 1:27:30 PM,
4471,Prayut,6,Philippines,1/1/2019 11:19:00 AM,
4472,Thaksin,1,Cambodia,1/1/2019 10:23:10 AM,
4473,Thaksin,5,Cambodia,1/1/2019 8:30:50 AM,
4474,Thaksin,9,Thailand,1/1/2019 9:43:10 PM,
4475,Thaksin,3,Cambodia,1/1/2019 12:14:10 PM,
4476,Prayut,4,Thailand,1/1/2019 8:45:40 AM,
4477,Thaksin,3,Philippines,1/1/2019 11:37:50 PM,
4478,Saladpuk,3,Cambodia,1/1/2019 7:55:00 AM,
4479,Saladpuk,5,Philippines,1/1/2019 12:02:10 AM,
4480,Saladpuk,1,Philippines,1/1/2019 9:24:30 PM,
4481,Saladpuk,9,Cambodia,1/1/2019 1:18:10 PM,
4482,Prayut,2,Cambodia,1/2/2019 3:28:50 AM,
4483,Thaksin,9,Cambodia,1/1/2019 10:27:50 AM,
4484,Saladpuk,10,Philippines,1/1/2019 2:22:00 PM,
4485,Thaksin,4,Thailand,1/1/2019 8:46:00 AM,
4486,Saladpuk,6,Thailand,1/1/2019 9:50:40 AM,
4487,Prayut,2,Thailand,1/1/2019 3:06:50 AM,
4488,Prayut,3,Philippines,1/1/2019 7:49:20 AM,
4489,Thaksin,8,Thailand,1/2/2019 12:26:50 AM,
4490,Prayut,7,Cambodia,1/1/2019 5:39:10 AM,
4491,Prayut,1,Cambodia,1/1/2019 9:11:30 AM,
4492,Prayut,2,Thailand,1/1/2019 2:02:20 AM,
4493,Thaksin,4,Cambodia,1/1/2019 6:55:20 PM,
4494,Saladpuk,6,Philippines,1/1/2019 3:50:10 PM,
4495,Thaksin,2,Cambodia,1/1/2019 7:42:00 PM,
4496,Prayut,4,Thailand,1/1/2019 7:06:10 AM,
4497,Saladpuk,2,Philippines,1/1/2019 10:09:50 AM,
4498,Thaksin,10,Cambodia,1/1/2019 7:31:20 PM,
4499,Prayut,9,Cambodia,1/1/2019 1:08:30 AM,
4500,Saladpuk,10,Cambodia,1/1/2019 10:02:00 PM,
4501,Prayut,3,Cambodia,1/1/2019 4:42:00 PM,
4502,Thaksin,1,Thailand,1/2/2019 12:13:40 AM,
4503,Saladpuk,8,Thailand,1/1/2019 9:12:10 PM,
4504,Saladpuk,8,Cambodia,1/1/2019 11:02:00 AM,
4505,Prayut,2,Thailand,1/1/2019 7:23:10 PM,
4506,Saladpuk,8,Cambodia,1/1/2019 7:49:30 PM,
4507,Prayut,10,Philippines,1/1/2019 4:50:30 AM,
4508,Prayut,7,Cambodia,1/1/2019 6:22:20 PM,
4509,Thaksin,8,Philippines,1/1/2019 5:31:40 PM,
4510,Prayut,5,Cambodia,1/1/2019 1:38:30 AM,
4511,Prayut,1,Cambodia,1/1/2019 11:57:50 PM,
4512,Thaksin,9,Cambodia,1/1/2019 5:48:00 AM,
4513,Thaksin,2,Thailand,1/1/2019 2:18:20 AM,
4514,Prayut,9,Cambodia,1/1/2019 5:30:20 AM,
4515,Prayut,8,Philippines,1/1/2019 7:56:30 PM,
4516,Saladpuk,1,Philippines,1/1/2019 9:34:30 AM,
4517,Thaksin,7,Thailand,1/1/2019 11:11:20 AM,
4518,Saladpuk,8,Cambodia,1/1/2019 3:36:10 PM,
4519,Thaksin,2,Philippines,1/1/2019 2:39:40 AM,
4520,Thaksin,6,Thailand,1/1/2019 11:22:50 PM,
4521,Thaksin,6,Philippines,1/1/2019 10:30:00 PM,
4522,Thaksin,3,Philippines,1/1/2019 9:02:00 PM,
4523,Saladpuk,6,Philippines,1/1/2019 2:25:10 AM,
4524,Thaksin,10,Philippines,1/1/2019 9:34:30 PM,
4525,Saladpuk,10,Cambodia,1/2/2019 2:33:00 AM,
4526,Prayut,2,Thailand,1/1/2019 9:43:40 PM,
4527,Thaksin,5,Cambodia,1/1/2019 1:32:10 PM,
4528,Prayut,6,Philippines,1/1/2019 4:40:40 AM,
4529,Thaksin,1,Cambodia,1/1/2019 9:16:00 PM,
4530,Thaksin,1,Philippines,1/1/2019 1:57:30 AM,
4531,Thaksin,5,Thailand,1/1/2019 2:08:30 PM,
4532,Prayut,5,Thailand,1/1/2019 3:35:00 PM,
4533,Thaksin,1,Philippines,1/1/2019 1:02:40 PM,
4534,Saladpuk,2,Thailand,1/1/2019 5:37:00 AM,
4535,Thaksin,9,Thailand,1/1/2019 3:34:50 AM,
4536,Prayut,6,Philippines,1/1/2019 5:21:50 PM,
4537,Prayut,7,Cambodia,1/1/2019 2:01:10 PM,
4538,Thaksin,10,Cambodia,1/1/2019 3:04:10 AM,
4539,Saladpuk,5,Thailand,1/1/2019 7:47:30 AM,
4540,Prayut,7,Philippines,1/1/2019 5:12:00 AM,
4541,Thaksin,1,Thailand,1/2/2019 2:10:10 AM,
4542,Thaksin,3,Thailand,1/1/2019 2:06:00 PM,
4543,Prayut,2,Cambodia,1/1/2019 2:23:10 PM,
4544,Prayut,6,Cambodia,1/1/2019 4:10:00 AM,
4545,Thaksin,7,Philippines,1/1/2019 4:15:50 AM,
4546,Saladpuk,6,Thailand,1/1/2019 11:35:20 AM,
4547,Prayut,8,Thailand,1/1/2019 6:53:50 PM,
4548,Prayut,9,Thailand,1/1/2019 6:29:50 PM,
4549,Prayut,10,Cambodia,1/1/2019 5:51:00 PM,
4550,Thaksin,9,Thailand,1/1/2019 2:12:10 PM,
4551,Thaksin,10,Cambodia,1/1/2019 10:42:40 AM,
4552,Thaksin,9,Thailand,1/1/2019 6:59:00 PM,
4553,Saladpuk,2,Cambodia,1/1/2019 6:50:30 AM,
4554,Prayut,8,Thailand,1/2/2019 2:43:00 AM,
4555,Saladpuk,7,Thailand,1/1/2019 10:48:40 PM,
4556,Saladpuk,4,Cambodia,1/1/2019 1:03:10 AM,
4557,Prayut,8,Cambodia,1/2/2019 1:32:20 AM,
4558,Prayut,8,Philippines,1/1/2019 11:23:10 PM,
4559,Thaksin,3,Cambodia,1/1/2019 3:00:40 AM,
4560,Prayut,7,Philippines,1/1/2019 11:27:20 PM,
4561,Thaksin,6,Cambodia,1/1/2019 7:31:50 PM,
4562,Saladpuk,1,Philippines,1/1/2019 5:06:20 AM,
4563,Prayut,7,Cambodia,1/1/2019 9:41:30 PM,
4564,Thaksin,2,Cambodia,1/1/2019 6:53:10 AM,
4565,Saladpuk,6,Cambodia,1/1/2019 10:45:20 PM,
4566,Saladpuk,3,Philippines,1/1/2019 8:28:40 AM,
4567,Thaksin,8,Cambodia,1/1/2019 8:09:10 PM,
4568,Saladpuk,1,Thailand,1/1/2019 11:19:50 AM,
4569,Prayut,5,Thailand,1/1/2019 3:29:10 PM,
4570,Prayut,10,Philippines,1/1/2019 9:34:40 PM,
4571,Saladpuk,4,Thailand,1/1/2019 6:53:30 AM,
4572,Saladpuk,10,Thailand,1/1/2019 12:04:00 PM,
4573,Prayut,3,Philippines,1/1/2019 9:23:20 AM,
4574,Saladpuk,1,Cambodia,1/1/2019 8:29:20 AM,
4575,Prayut,4,Thailand,1/1/2019 12:49:40 PM,
4576,Thaksin,10,Philippines,1/1/2019 9:24:10 PM,
4577,Thaksin,2,Philippines,1/1/2019 4:26:20 AM,
4578,Prayut,9,Cambodia,1/1/2019 8:41:40 AM,
4579,Prayut,8,Philippines,1/2/2019 1:31:50 AM,
4580,Saladpuk,5,Thailand,1/1/2019 1:54:20 PM,
4581,Thaksin,2,Philippines,1/2/2019 3:19:40 AM,
4582,Saladpuk,8,Thailand,1/1/2019 9:58:40 PM,
4583,Prayut,10,Philippines,1/1/2019 11:31:20 AM,
4584,Prayut,4,Thailand,1/1/2019 1:09:20 AM,
4585,Thaksin,4,Cambodia,1/2/2019 1:50:20 AM,
4586,Prayut,2,Cambodia,1/2/2019 12:52:20 AM,
4587,Prayut,6,Cambodia,1/1/2019 9:03:10 AM,
4588,Saladpuk,7,Thailand,1/1/2019 7:30:40 AM,
4589,Saladpuk,8,Philippines,1/1/2019 7:21:10 AM,
4590,Saladpuk,10,Cambodia,1/2/2019 1:32:40 AM,
4591,Prayut,2,Thailand,1/1/2019 12:53:20 AM,
4592,Saladpuk,1,Cambodia,1/1/2019 12:04:50 PM,
4593,Thaksin,8,Cambodia,1/2/2019 12:02:10 AM,
4594,Prayut,3,Cambodia,1/1/2019 10:46:10 AM,
4595,Prayut,1,Thailand,1/1/2019 6:47:20 PM,
4596,Saladpuk,10,Cambodia,1/1/2019 6:05:00 AM,
4597,Prayut,6,Thailand,1/2/2019 1:25:40 AM,
4598,Thaksin,1,Philippines,1/1/2019 1:57:50 PM,
4599,Prayut,7,Thailand,1/1/2019 9:56:00 PM,
4600,Prayut,5,Philippines,1/1/2019 7:04:10 PM,
4601,Prayut,2,Philippines,1/1/2019 1:49:20 PM,
4602,Saladpuk,3,Cambodia,1/2/2019 1:19:50 AM,
4603,Saladpuk,6,Cambodia,1/2/2019 3:42:20 AM,
4604,Prayut,9,Philippines,1/2/2019 12:36:30 AM,
4605,Thaksin,1,Thailand,1/1/2019 3:57:00 PM,
4606,Prayut,8,Thailand,1/1/2019 10:22:10 AM,
4607,Prayut,10,Thailand,1/1/2019 5:20:40 AM,
4608,Saladpuk,8,Cambodia,1/1/2019 7:24:50 AM,
4609,Saladpuk,6,Philippines,1/1/2019 12:29:50 AM,
4610,Saladpuk,1,Thailand,1/1/2019 3:31:30 PM,
4611,Saladpuk,4,Philippines,1/1/2019 10:23:50 PM,
4612,Thaksin,10,Philippines,1/2/2019 12:22:00 AM,
4613,Prayut,2,Thailand,1/1/2019 8:02:30 PM,
4614,Saladpuk,3,Philippines,1/1/2019 5:11:30 AM,
4615,Saladpuk,6,Philippines,1/1/2019 5:15:40 AM,
4616,Saladpuk,2,Philippines,1/1/2019 1:34:30 PM,
4617,Prayut,3,Philippines,1/1/2019 5:44:20 AM,
4618,Saladpuk,8,Philippines,1/1/2019 3:49:10 PM,
4619,Saladpuk,7,Cambodia,1/1/2019 1:23:50 PM,
4620,Saladpuk,3,Philippines,1/1/2019 8:54:20 PM,
4621,Saladpuk,3,Thailand,1/1/2019 12:50:50 AM,
4622,Thaksin,9,Thailand,1/1/2019 12:36:10 AM,
4623,Thaksin,6,Philippines,1/1/2019 4:17:10 PM,
4624,Saladpuk,9,Cambodia,1/2/2019 2:08:00 AM,
4625,Thaksin,2,Philippines,1/1/2019 6:06:20 AM,
4626,Saladpuk,6,Philippines,1/1/2019 4:43:40 AM,
4627,Thaksin,6,Philippines,1/1/2019 3:31:50 PM,
4628,Prayut,4,Thailand,1/1/2019 10:52:10 PM,
4629,Thaksin,10,Philippines,1/2/2019 1:36:50 AM,
4630,Prayut,7,Philippines,1/1/2019 3:45:30 AM,
4631,Saladpuk,8,Cambodia,1/1/2019 2:31:30 PM,
4632,Prayut,2,Thailand,1/1/2019 4:26:50 AM,
4633,Saladpuk,5,Philippines,1/1/2019 11:18:00 PM,
4634,Thaksin,7,Cambodia,1/1/2019 5:38:10 PM,
4635,Thaksin,1,Cambodia,1/2/2019 3:19:10 AM,
4636,Saladpuk,5,Thailand,1/1/2019 8:04:00 AM,
4637,Thaksin,2,Philippines,1/1/2019 8:34:20 AM,
4638,Prayut,5,Thailand,1/2/2019 2:09:50 AM,
4639,Saladpuk,7,Philippines,1/1/2019 2:28:10 PM,
4640,Saladpuk,3,Cambodia,1/1/2019 5:09:50 AM,
4641,Saladpuk,6,Thailand,1/1/2019 8:00:10 AM,
4642,Thaksin,4,Cambodia,1/1/2019 12:09:10 AM,
4643,Thaksin,4,Cambodia,1/1/2019 10:52:40 PM,
4644,Saladpuk,10,Philippines,1/1/2019 9:00:50 PM,
4645,Thaksin,3,Thailand,1/1/2019 7:07:40 PM,
4646,Saladpuk,10,Thailand,1/1/2019 9:12:10 PM,
4647,Thaksin,10,Cambodia,1/1/2019 9:04:10 PM,
4648,Prayut,10,Cambodia,1/1/2019 5:59:00 AM,
4649,Prayut,5,Cambodia,1/1/2019 5:33:40 PM,
4650,Saladpuk,10,Philippines,1/1/2019 3:16:50 AM,
4651,Prayut,10,Philippines,1/1/2019 2:34:40 PM,
4652,Saladpuk,2,Philippines,1/1/2019 9:57:20 AM,
4653,Prayut,3,Thailand,1/1/2019 9:31:30 PM,
4654,Saladpuk,7,Philippines,1/1/2019 10:26:40 AM,
4655,Saladpuk,6,Philippines,1/1/2019 4:58:10 PM,
4656,Prayut,7,Cambodia,1/1/2019 2:05:40 PM,
4657,Prayut,3,Thailand,1/1/2019 3:59:00 PM,
4658,Saladpuk,4,Cambodia,1/1/2019 3:10:00 PM,
4659,Thaksin,10,Philippines,1/1/2019 9:12:50 AM,
4660,Saladpuk,8,Philippines,1/1/2019 7:59:50 AM,
4661,Saladpuk,2,Thailand,1/1/2019 12:27:00 PM,
4662,Prayut,9,Thailand,1/1/2019 1:49:20 AM,
4663,Thaksin,3,Cambodia,1/1/2019 5:38:10 PM,
4664,Saladpuk,2,Cambodia,1/1/2019 2:57:00 AM,
4665,Thaksin,4,Philippines,1/1/2019 9:36:50 PM,
4666,Saladpuk,4,Thailand,1/1/2019 10:16:00 AM,
4667,Thaksin,5,Thailand,1/1/2019 5:05:10 AM,
4668,Prayut,6,Thailand,1/1/2019 1:46:30 PM,
4669,Prayut,6,Cambodia,1/1/2019 3:41:10 PM,
4670,Thaksin,9,Cambodia,1/2/2019 1:15:30 AM,
4671,Saladpuk,1,Thailand,1/2/2019 3:42:50 AM,
4672,Prayut,10,Cambodia,1/1/2019 9:01:40 AM,
4673,Thaksin,9,Philippines,1/1/2019 11:01:40 PM,
4674,Prayut,10,Thailand,1/1/2019 6:52:40 PM,
4675,Saladpuk,7,Philippines,1/1/2019 1:08:00 PM,
4676,Thaksin,9,Cambodia,1/2/2019 2:15:10 AM,
4677,Saladpuk,9,Philippines,1/1/2019 5:15:50 PM,
4678,Thaksin,8,Cambodia,1/1/2019 7:33:40 PM,
4679,Prayut,9,Cambodia,1/1/2019 2:28:20 AM,
4680,Saladpuk,1,Cambodia,1/1/2019 7:26:40 PM,
4681,Saladpuk,10,Cambodia,1/2/2019 12:09:00 AM,
4682,Prayut,5,Cambodia,1/1/2019 11:31:30 PM,
4683,Thaksin,10,Cambodia,1/2/2019 12:53:50 AM,
4684,Saladpuk,1,Cambodia,1/1/2019 8:35:00 AM,
4685,Prayut,1,Philippines,1/1/2019 2:02:40 AM,
4686,Saladpuk,8,Philippines,1/1/2019 10:49:20 PM,
4687,Saladpuk,1,Thailand,1/1/2019 2:54:30 AM,
4688,Thaksin,1,Cambodia,1/1/2019 12:41:40 AM,
4689,Saladpuk,2,Cambodia,1/1/2019 3:56:40 PM,
4690,Saladpuk,5,Thailand,1/1/2019 5:30:20 PM,
4691,Thaksin,10,Thailand,1/1/2019 5:30:50 PM,
4692,Thaksin,7,Cambodia,1/1/2019 6:51:00 PM,
4693,Thaksin,3,Cambodia,1/1/2019 5:31:10 AM,
4694,Saladpuk,4,Cambodia,1/1/2019 8:06:40 AM,
4695,Saladpuk,8,Cambodia,1/1/2019 10:45:20 PM,
4696,Thaksin,5,Cambodia,1/1/2019 6:55:00 AM,
4697,Thaksin,5,Cambodia,1/2/2019 3:10:00 AM,
4698,Prayut,8,Thailand,1/1/2019 5:23:20 AM,
4699,Saladpuk,4,Philippines,1/1/2019 3:41:10 AM,
4700,Thaksin,2,Cambodia,1/1/2019 7:05:10 PM,
4701,Thaksin,4,Cambodia,1/1/2019 2:22:40 AM,
4702,Prayut,2,Philippines,1/2/2019 1:51:50 AM,
4703,Thaksin,2,Cambodia,1/1/2019 3:35:40 PM,
4704,Prayut,3,Thailand,1/2/2019 2:20:40 AM,
4705,Thaksin,1,Thailand,1/2/2019 1:19:10 AM,
4706,Saladpuk,7,Philippines,1/1/2019 7:44:30 PM,
4707,Saladpuk,3,Thailand,1/1/2019 10:11:00 PM,
4708,Thaksin,5,Philippines,1/1/2019 1:34:30 AM,
4709,Saladpuk,9,Cambodia,1/2/2019 2:13:40 AM,
4710,Prayut,4,Cambodia,1/1/2019 9:34:40 AM,
4711,Thaksin,7,Cambodia,1/1/2019 4:04:00 PM,
4712,Thaksin,5,Thailand,1/1/2019 8:15:00 PM,
4713,Saladpuk,8,Cambodia,1/1/2019 1:01:40 PM,
4714,Saladpuk,6,Philippines,1/1/2019 9:24:40 PM,
4715,Thaksin,9,Philippines,1/1/2019 12:31:20 PM,
4716,Prayut,1,Thailand,1/1/2019 1:50:50 AM,
4717,Saladpuk,4,Thailand,1/1/2019 1:49:50 AM,
4718,Prayut,4,Thailand,1/1/2019 3:02:30 AM,
4719,Thaksin,8,Cambodia,1/1/2019 8:35:40 AM,
4720,Saladpuk,5,Thailand,1/1/2019 11:25:30 PM,
4721,Prayut,5,Philippines,1/2/2019 12:06:10 AM,
4722,Prayut,4,Thailand,1/1/2019 7:18:10 PM,
4723,Saladpuk,7,Cambodia,1/2/2019 1:41:00 AM,
4724,Thaksin,2,Cambodia,1/1/2019 11:59:30 AM,
4725,Thaksin,4,Thailand,1/1/2019 2:40:00 AM,
4726,Saladpuk,2,Philippines,1/1/2019 7:04:40 PM,
4727,Thaksin,6,Thailand,1/1/2019 8:09:30 AM,
4728,Saladpuk,4,Cambodia,1/2/2019 3:12:40 AM,
4729,Thaksin,10,Cambodia,1/1/2019 2:33:00 PM,
4730,Thaksin,5,Thailand,1/2/2019 3:36:50 AM,
4731,Saladpuk,7,Philippines,1/1/2019 6:26:40 AM,
4732,Prayut,3,Cambodia,1/1/2019 9:15:30 AM,
4733,Thaksin,10,Philippines,1/1/2019 10:00:40 PM,
4734,Saladpuk,2,Philippines,1/1/2019 9:02:20 PM,
4735,Thaksin,1,Thailand,1/1/2019 8:24:40 AM,
4736,Saladpuk,8,Cambodia,1/1/2019 10:27:30 PM,
4737,Saladpuk,6,Thailand,1/1/2019 5:30:00 PM,
4738,Thaksin,9,Thailand,1/2/2019 2:38:00 AM,
4739,Saladpuk,3,Philippines,1/1/2019 3:03:00 PM,
4740,Saladpuk,7,Philippines,1/1/2019 11:36:50 AM,
4741,Saladpuk,7,Philippines,1/1/2019 6:40:20 AM,
4742,Thaksin,8,Philippines,1/1/2019 11:02:10 AM,
4743,Saladpuk,8,Philippines,1/1/2019 7:13:30 AM,
4744,Saladpuk,10,Philippines,1/1/2019 4:23:00 PM,
4745,Saladpuk,1,Thailand,1/1/2019 6:30:20 AM,
4746,Prayut,9,Philippines,1/1/2019 3:50:10 PM,
4747,Prayut,10,Cambodia,1/2/2019 12:33:30 AM,
4748,Thaksin,2,Cambodia,1/2/2019 3:05:40 AM,
4749,Saladpuk,9,Thailand,1/1/2019 5:32:40 PM,
4750,Prayut,3,Cambodia,1/1/2019 7:04:00 AM,
4751,Prayut,10,Cambodia,1/2/2019 12:51:10 AM,
4752,Prayut,9,Philippines,1/1/2019 5:47:00 AM,
4753,Thaksin,2,Cambodia,1/1/2019 6:37:10 AM,
4754,Thaksin,7,Cambodia,1/1/2019 3:05:30 AM,
4755,Prayut,4,Cambodia,1/1/2019 1:52:30 PM,
4756,Saladpuk,10,Philippines,1/1/2019 2:48:00 AM,
4757,Saladpuk,10,Thailand,1/1/2019 10:19:30 AM,
4758,Thaksin,1,Philippines,1/1/2019 11:03:40 PM,
4759,Prayut,10,Cambodia,1/2/2019 2:20:50 AM,
4760,Thaksin,9,Cambodia,1/1/2019 12:30:10 AM,
4761,Saladpuk,5,Thailand,1/1/2019 5:54:30 AM,
4762,Prayut,3,Cambodia,1/1/2019 2:59:50 PM,
4763,Saladpuk,2,Cambodia,1/1/2019 1:50:40 PM,
4764,Prayut,9,Thailand,1/1/2019 10:12:50 PM,
4765,Prayut,3,Cambodia,1/2/2019 2:54:00 AM,
4766,Prayut,4,Cambodia,1/1/2019 2:46:00 PM,
4767,Thaksin,7,Cambodia,1/1/2019 2:22:40 PM,
4768,Saladpuk,6,Cambodia,1/1/2019 4:39:50 AM,
4769,Thaksin,4,Thailand,1/1/2019 7:50:50 PM,
4770,Thaksin,8,Cambodia,1/1/2019 2:28:30 AM,
4771,Thaksin,6,Thailand,1/1/2019 12:26:20 PM,
4772,Thaksin,3,Philippines,1/2/2019 12:13:10 AM,
4773,Prayut,7,Thailand,1/1/2019 6:55:20 AM,
4774,Saladpuk,7,Thailand,1/1/2019 10:11:50 PM,
4775,Prayut,8,Philippines,1/1/2019 2:40:50 AM,
4776,Prayut,1,Cambodia,1/1/2019 7:18:40 PM,
4777,Thaksin,5,Philippines,1/1/2019 2:10:30 PM,
4778,Thaksin,4,Thailand,1/1/2019 4:45:10 AM,
4779,Prayut,6,Cambodia,1/1/2019 6:35:10 AM,
4780,Saladpuk,2,Thailand,1/1/2019 4:32:40 AM,
4781,Thaksin,7,Philippines,1/1/2019 12:56:00 PM,
4782,Thaksin,4,Philippines,1/2/2019 3:04:40 AM,
4783,Saladpuk,6,Philippines,1/2/2019 12:17:30 AM,
4784,Prayut,3,Cambodia,1/1/2019 11:11:20 AM,
4785,Saladpuk,4,Philippines,1/2/2019 1:14:30 AM,
4786,Thaksin,5,Thailand,1/1/2019 12:05:40 PM,
4787,Thaksin,9,Cambodia,1/1/2019 7:16:50 PM,
4788,Saladpuk,1,Cambodia,1/1/2019 8:40:00 PM,
4789,Thaksin,7,Cambodia,1/1/2019 1:21:10 AM,
4790,Saladpuk,10,Thailand,1/1/2019 7:05:40 AM,
4791,Thaksin,9,Cambodia,1/1/2019 1:02:00 AM,
4792,Thaksin,3,Thailand,1/1/2019 4:23:00 PM,
4793,Saladpuk,2,Thailand,1/2/2019 1:23:40 AM,
